Accession,Release_Date,Geo_Location
MT325591,2020-04-13T00:00:00Z,USA: NC
MT308702,2020-04-08T00:00:00Z,USA: NC
MT308703,2020-04-08T00:00:00Z,USA: NC
MT308704,2020-04-08T00:00:00Z,USA: NC
MT325592,2020-04-13T00:00:00Z,USA: NE
MT325593,2020-04-13T00:00:00Z,USA: NE
MT446345,2020-05-08T00:00:00Z,"USA: NEW ORLEANS, LA"
MT325594,2020-04-13T00:00:00Z,USA: NH
MT325595,2020-04-13T00:00:00Z,USA: NH
MT304484,2020-04-07T00:00:00Z,USA: NH
MT304485,2020-04-07T00:00:00Z,USA: NH
MT370933,2020-04-23T00:00:00Z,USA: NJ
MT325596,2020-04-13T00:00:00Z,USA: NJ
MT325622,2020-04-13T00:00:00Z,USA: NJ
MT344961,2020-04-16T00:00:00Z,USA: NV
MT325597,2020-04-13T00:00:00Z,USA: NV
MT452574,2020-05-11T00:00:00Z,USA: NY
MT434782,2020-05-06T00:00:00Z,USA: NY
MT434783,2020-05-06T00:00:00Z,USA: NY
MT434784,2020-05-06T00:00:00Z,USA: NY
MT434785,2020-05-06T00:00:00Z,USA: NY
MT434786,2020-05-06T00:00:00Z,USA: NY
MT434787,2020-05-06T00:00:00Z,USA: NY
MT434788,2020-05-06T00:00:00Z,USA: NY
MT434789,2020-05-06T00:00:00Z,USA: NY
MT434790,2020-05-06T00:00:00Z,USA: NY
MT434791,2020-05-06T00:00:00Z,USA: NY
MT434792,2020-05-06T00:00:00Z,USA: NY
MT434793,2020-05-06T00:00:00Z,USA: NY
MT434794,2020-05-06T00:00:00Z,USA: NY
MT434795,2020-05-06T00:00:00Z,USA: NY
MT434796,2020-05-06T00:00:00Z,USA: NY
MT434797,2020-05-06T00:00:00Z,USA: NY
MT434798,2020-05-06T00:00:00Z,USA: NY
MT434799,2020-05-06T00:00:00Z,USA: NY
MT434800,2020-05-06T00:00:00Z,USA: NY
MT434801,2020-05-06T00:00:00Z,USA: NY
MT434802,2020-05-06T00:00:00Z,USA: NY
MT434803,2020-05-06T00:00:00Z,USA: NY
MT434804,2020-05-06T00:00:00Z,USA: NY
MT434805,2020-05-06T00:00:00Z,USA: NY
MT434806,2020-05-06T00:00:00Z,USA: NY
MT434807,2020-05-06T00:00:00Z,USA: NY
MT434808,2020-05-06T00:00:00Z,USA: NY
MT434809,2020-05-06T00:00:00Z,USA: NY
MT434810,2020-05-06T00:00:00Z,USA: NY
MT434811,2020-05-06T00:00:00Z,USA: NY
MT434812,2020-05-06T00:00:00Z,USA: NY
MT434813,2020-05-06T00:00:00Z,USA: NY
MT434814,2020-05-06T00:00:00Z,USA: NY
MT434815,2020-05-06T00:00:00Z,USA: NY
MT434816,2020-05-06T00:00:00Z,USA: NY
MT434817,2020-05-06T00:00:00Z,USA: NY
MT370831,2020-04-23T00:00:00Z,USA: NY
MT370832,2020-04-23T00:00:00Z,USA: NY
MT370833,2020-04-23T00:00:00Z,USA: NY
MT370834,2020-04-23T00:00:00Z,USA: NY
MT370835,2020-04-23T00:00:00Z,USA: NY
MT370836,2020-04-23T00:00:00Z,USA: NY
MT370837,2020-04-23T00:00:00Z,USA: NY
MT370838,2020-04-23T00:00:00Z,USA: NY
MT370839,2020-04-23T00:00:00Z,USA: NY
MT370840,2020-04-23T00:00:00Z,USA: NY
MT370841,2020-04-23T00:00:00Z,USA: NY
MT370842,2020-04-23T00:00:00Z,USA: NY
MT370843,2020-04-23T00:00:00Z,USA: NY
MT370844,2020-04-23T00:00:00Z,USA: NY
MT370845,2020-04-23T00:00:00Z,USA: NY
MT370846,2020-04-23T00:00:00Z,USA: NY
MT370847,2020-04-23T00:00:00Z,USA: NY
MT370848,2020-04-23T00:00:00Z,USA: NY
MT370849,2020-04-23T00:00:00Z,USA: NY
MT370850,2020-04-23T00:00:00Z,USA: NY
MT370851,2020-04-23T00:00:00Z,USA: NY
MT370852,2020-04-23T00:00:00Z,USA: NY
MT370853,2020-04-23T00:00:00Z,USA: NY
MT370854,2020-04-23T00:00:00Z,USA: NY
MT370855,2020-04-23T00:00:00Z,USA: NY
MT370856,2020-04-23T00:00:00Z,USA: NY
MT370857,2020-04-23T00:00:00Z,USA: NY
MT370858,2020-04-23T00:00:00Z,USA: NY
MT370859,2020-04-23T00:00:00Z,USA: NY
MT370860,2020-04-23T00:00:00Z,USA: NY
MT370861,2020-04-23T00:00:00Z,USA: NY
MT370862,2020-04-23T00:00:00Z,USA: NY
MT370863,2020-04-23T00:00:00Z,USA: NY
MT370864,2020-04-23T00:00:00Z,USA: NY
MT370865,2020-04-23T00:00:00Z,USA: NY
MT370866,2020-04-23T00:00:00Z,USA: NY
MT370867,2020-04-23T00:00:00Z,USA: NY
MT370868,2020-04-23T00:00:00Z,USA: NY
MT370869,2020-04-23T00:00:00Z,USA: NY
MT370870,2020-04-23T00:00:00Z,USA: NY
MT370871,2020-04-23T00:00:00Z,USA: NY
MT370872,2020-04-23T00:00:00Z,USA: NY
MT370873,2020-04-23T00:00:00Z,USA: NY
MT370874,2020-04-23T00:00:00Z,USA: NY
MT370875,2020-04-23T00:00:00Z,USA: NY
MT370876,2020-04-23T00:00:00Z,USA: NY
MT370877,2020-04-23T00:00:00Z,USA: NY
MT370878,2020-04-23T00:00:00Z,USA: NY
MT370879,2020-04-23T00:00:00Z,USA: NY
MT370880,2020-04-23T00:00:00Z,USA: NY
MT370881,2020-04-23T00:00:00Z,USA: NY
MT370882,2020-04-23T00:00:00Z,USA: NY
MT370883,2020-04-23T00:00:00Z,USA: NY
MT370884,2020-04-23T00:00:00Z,USA: NY
MT370885,2020-04-23T00:00:00Z,USA: NY
MT370886,2020-04-23T00:00:00Z,USA: NY
MT370887,2020-04-23T00:00:00Z,USA: NY
MT370888,2020-04-23T00:00:00Z,USA: NY
MT370889,2020-04-23T00:00:00Z,USA: NY
MT370890,2020-04-23T00:00:00Z,USA: NY
MT370891,2020-04-23T00:00:00Z,USA: NY
MT370892,2020-04-23T00:00:00Z,USA: NY
MT370893,2020-04-23T00:00:00Z,USA: NY
MT370894,2020-04-23T00:00:00Z,USA: NY
MT370895,2020-04-23T00:00:00Z,USA: NY
MT370896,2020-04-23T00:00:00Z,USA: NY
MT370897,2020-04-23T00:00:00Z,USA: NY
MT370898,2020-04-23T00:00:00Z,USA: NY
MT370899,2020-04-23T00:00:00Z,USA: NY
MT370900,2020-04-23T00:00:00Z,USA: NY
MT370901,2020-04-23T00:00:00Z,USA: NY
MT370902,2020-04-23T00:00:00Z,USA: NY
MT370903,2020-04-23T00:00:00Z,USA: NY
MT370904,2020-04-23T00:00:00Z,USA: NY
MT370905,2020-04-23T00:00:00Z,USA: NY
MT370906,2020-04-23T00:00:00Z,USA: NY
MT370907,2020-04-23T00:00:00Z,USA: NY
MT370908,2020-04-23T00:00:00Z,USA: NY
MT370909,2020-04-23T00:00:00Z,USA: NY
MT370910,2020-04-23T00:00:00Z,USA: NY
MT370911,2020-04-23T00:00:00Z,USA: NY
MT370912,2020-04-23T00:00:00Z,USA: NY
MT370913,2020-04-23T00:00:00Z,USA: NY
MT370914,2020-04-23T00:00:00Z,USA: NY
MT370915,2020-04-23T00:00:00Z,USA: NY
MT370916,2020-04-23T00:00:00Z,USA: NY
MT370917,2020-04-23T00:00:00Z,USA: NY
MT370918,2020-04-23T00:00:00Z,USA: NY
MT370919,2020-04-23T00:00:00Z,USA: NY
MT370920,2020-04-23T00:00:00Z,USA: NY
MT370921,2020-04-23T00:00:00Z,USA: NY
MT370922,2020-04-23T00:00:00Z,USA: NY
MT370923,2020-04-23T00:00:00Z,USA: NY
MT370924,2020-04-23T00:00:00Z,USA: NY
MT370925,2020-04-23T00:00:00Z,USA: NY
MT370926,2020-04-23T00:00:00Z,USA: NY
MT370927,2020-04-23T00:00:00Z,USA: NY
MT370928,2020-04-23T00:00:00Z,USA: NY
MT370929,2020-04-23T00:00:00Z,USA: NY
MT370930,2020-04-23T00:00:00Z,USA: NY
MT370931,2020-04-23T00:00:00Z,USA: NY
MT370932,2020-04-23T00:00:00Z,USA: NY
MT370934,2020-04-23T00:00:00Z,USA: NY
MT370935,2020-04-23T00:00:00Z,USA: NY
MT370936,2020-04-23T00:00:00Z,USA: NY
MT370937,2020-04-23T00:00:00Z,USA: NY
MT370938,2020-04-23T00:00:00Z,USA: NY
MT370939,2020-04-23T00:00:00Z,USA: NY
MT370940,2020-04-23T00:00:00Z,USA: NY
MT370941,2020-04-23T00:00:00Z,USA: NY
MT370942,2020-04-23T00:00:00Z,USA: NY
MT370943,2020-04-23T00:00:00Z,USA: NY
MT370944,2020-04-23T00:00:00Z,USA: NY
MT370945,2020-04-23T00:00:00Z,USA: NY
MT370946,2020-04-23T00:00:00Z,USA: NY
MT370947,2020-04-23T00:00:00Z,USA: NY
MT370948,2020-04-23T00:00:00Z,USA: NY
MT370949,2020-04-23T00:00:00Z,USA: NY
MT370950,2020-04-23T00:00:00Z,USA: NY
MT370951,2020-04-23T00:00:00Z,USA: NY
MT370952,2020-04-23T00:00:00Z,USA: NY
MT370953,2020-04-23T00:00:00Z,USA: NY
MT370954,2020-04-23T00:00:00Z,USA: NY
MT370955,2020-04-23T00:00:00Z,USA: NY
MT370956,2020-04-23T00:00:00Z,USA: NY
MT370957,2020-04-23T00:00:00Z,USA: NY
MT370958,2020-04-23T00:00:00Z,USA: NY
MT370959,2020-04-23T00:00:00Z,USA: NY
MT370960,2020-04-23T00:00:00Z,USA: NY
MT370961,2020-04-23T00:00:00Z,USA: NY
MT370962,2020-04-23T00:00:00Z,USA: NY
MT370963,2020-04-23T00:00:00Z,USA: NY
MT370964,2020-04-23T00:00:00Z,USA: NY
MT370965,2020-04-23T00:00:00Z,USA: NY
MT370966,2020-04-23T00:00:00Z,USA: NY
MT370967,2020-04-23T00:00:00Z,USA: NY
MT370968,2020-04-23T00:00:00Z,USA: NY
MT370969,2020-04-23T00:00:00Z,USA: NY
MT370970,2020-04-23T00:00:00Z,USA: NY
MT370971,2020-04-23T00:00:00Z,USA: NY
MT370972,2020-04-23T00:00:00Z,USA: NY
MT370973,2020-04-23T00:00:00Z,USA: NY
MT370974,2020-04-23T00:00:00Z,USA: NY
MT370975,2020-04-23T00:00:00Z,USA: NY
MT370976,2020-04-23T00:00:00Z,USA: NY
MT370977,2020-04-23T00:00:00Z,USA: NY
MT370978,2020-04-23T00:00:00Z,USA: NY
MT370979,2020-04-23T00:00:00Z,USA: NY
MT370980,2020-04-23T00:00:00Z,USA: NY
MT370981,2020-04-23T00:00:00Z,USA: NY
MT370982,2020-04-23T00:00:00Z,USA: NY
MT370983,2020-04-23T00:00:00Z,USA: NY
MT370984,2020-04-23T00:00:00Z,USA: NY
MT370985,2020-04-23T00:00:00Z,USA: NY
MT370986,2020-04-23T00:00:00Z,USA: NY
MT370987,2020-04-23T00:00:00Z,USA: NY
MT370988,2020-04-23T00:00:00Z,USA: NY
MT370989,2020-04-23T00:00:00Z,USA: NY
MT370990,2020-04-23T00:00:00Z,USA: NY
MT370991,2020-04-23T00:00:00Z,USA: NY
MT370992,2020-04-23T00:00:00Z,USA: NY
MT370993,2020-04-23T00:00:00Z,USA: NY
MT370994,2020-04-23T00:00:00Z,USA: NY
MT370995,2020-04-23T00:00:00Z,USA: NY
MT370996,2020-04-23T00:00:00Z,USA: NY
MT370997,2020-04-23T00:00:00Z,USA: NY
MT370998,2020-04-23T00:00:00Z,USA: NY
MT370999,2020-04-23T00:00:00Z,USA: NY
MT371000,2020-04-23T00:00:00Z,USA: NY
MT371001,2020-04-23T00:00:00Z,USA: NY
MT371002,2020-04-23T00:00:00Z,USA: NY
MT371003,2020-04-23T00:00:00Z,USA: NY
MT371004,2020-04-23T00:00:00Z,USA: NY
MT371005,2020-04-23T00:00:00Z,USA: NY
MT371006,2020-04-23T00:00:00Z,USA: NY
MT371007,2020-04-23T00:00:00Z,USA: NY
MT371008,2020-04-23T00:00:00Z,USA: NY
MT371009,2020-04-23T00:00:00Z,USA: NY
MT371010,2020-04-23T00:00:00Z,USA: NY
MT371011,2020-04-23T00:00:00Z,USA: NY
MT371012,2020-04-23T00:00:00Z,USA: NY
MT371013,2020-04-23T00:00:00Z,USA: NY
MT371014,2020-04-23T00:00:00Z,USA: NY
MT371015,2020-04-23T00:00:00Z,USA: NY
MT371016,2020-04-23T00:00:00Z,USA: NY
MT371017,2020-04-23T00:00:00Z,USA: NY
MT371018,2020-04-23T00:00:00Z,USA: NY
MT371019,2020-04-23T00:00:00Z,USA: NY
MT371020,2020-04-23T00:00:00Z,USA: NY
MT371021,2020-04-23T00:00:00Z,USA: NY
MT371022,2020-04-23T00:00:00Z,USA: NY
MT371023,2020-04-23T00:00:00Z,USA: NY
MT371024,2020-04-23T00:00:00Z,USA: NY
MT371025,2020-04-23T00:00:00Z,USA: NY
MT371026,2020-04-23T00:00:00Z,USA: NY
MT371027,2020-04-23T00:00:00Z,USA: NY
MT371028,2020-04-23T00:00:00Z,USA: NY
MT371029,2020-04-23T00:00:00Z,USA: NY
MT371030,2020-04-23T00:00:00Z,USA: NY
MT371031,2020-04-23T00:00:00Z,USA: NY
MT371032,2020-04-23T00:00:00Z,USA: NY
MT371033,2020-04-23T00:00:00Z,USA: NY
MT371034,2020-04-23T00:00:00Z,USA: NY
MT371035,2020-04-23T00:00:00Z,USA: NY
MT371036,2020-04-23T00:00:00Z,USA: NY
MT371037,2020-04-23T00:00:00Z,USA: NY
MT371038,2020-04-23T00:00:00Z,USA: NY
MT325627,2020-04-13T00:00:00Z,USA: NY
MT304486,2020-04-07T00:00:00Z,USA: NY
MT446343,2020-05-08T00:00:00Z,"USA: New Orleans, LA"
MT446348,2020-05-08T00:00:00Z,"USA: New Orleans, LA"
MT446350,2020-05-08T00:00:00Z,"USA: New Orleans, LA"
MT358401,2020-04-20T00:00:00Z,"USA: New Orleans, LA"
MT358402,2020-04-20T00:00:00Z,"USA: New Orleans, LA"
MT365033,2020-04-24T00:00:00Z,USA: New York
MT300186,2020-04-07T00:00:00Z,USA: North Carolina
MT344955,2020-04-16T00:00:00Z,USA: OH
MT344956,2020-04-16T00:00:00Z,USA: OH
MT325598,2020-04-13T00:00:00Z,USA: OH
MT412307,2020-04-30T00:00:00Z,USA: OR
MT358661,2020-04-20T00:00:00Z,USA: OR
MT345878,2020-04-16T00:00:00Z,USA: OR
MT304487,2020-04-07T00:00:00Z,USA: OR
MT276328,2020-04-03T00:00:00Z,USA: OR
MT472621,2020-05-15T00:00:00Z,USA: PA
MT344957,2020-04-16T00:00:00Z,USA: PA
MT344958,2020-04-16T00:00:00Z,USA: PA
MT344959,2020-04-16T00:00:00Z,USA: PA
MT325599,2020-04-13T00:00:00Z,USA: PA
MT325600,2020-04-13T00:00:00Z,USA: PA
MT325601,2020-04-13T00:00:00Z,USA: PA
MT325602,2020-04-13T00:00:00Z,USA: PA
MT325603,2020-04-13T00:00:00Z,USA: PA
MT325604,2020-04-13T00:00:00Z,USA: PA
MT472625,2020-05-15T00:00:00Z,USA: PR
MT446347,2020-05-08T00:00:00Z,"USA: RACELAND, LA"
MT446358,2020-05-08T00:00:00Z,"USA: RACELAND, LA"
MT344960,2020-04-16T00:00:00Z,USA: RI
MT325605,2020-04-13T00:00:00Z,USA: RI
MT304488,2020-04-07T00:00:00Z,USA: RI
MT276323,2020-04-03T00:00:00Z,USA: RI
MT446342,2020-05-08T00:00:00Z,"USA: SAINT ROSE, LA"
MT459988,2020-05-13T00:00:00Z,USA: SC
MT459989,2020-05-13T00:00:00Z,USA: SC
MT459990,2020-05-13T00:00:00Z,USA: SC
MT325606,2020-04-13T00:00:00Z,USA: SC
MT325607,2020-04-13T00:00:00Z,USA: SC
MT325608,2020-04-13T00:00:00Z,USA: SC
MT325623,2020-04-13T00:00:00Z,USA: SC
MT325624,2020-04-13T00:00:00Z,USA: SC
MT325625,2020-04-13T00:00:00Z,USA: SC
MT325626,2020-04-13T00:00:00Z,USA: SC
MT446360,2020-05-08T00:00:00Z,USA: SLIDELL LA
MT446359,2020-05-08T00:00:00Z,"USA: SLIDELL, LA"
MT258377,2020-03-30T00:00:00Z,"USA: San Francisco, CA"
MT258378,2020-03-30T00:00:00Z,"USA: San Francisco, CA"
MT258379,2020-03-30T00:00:00Z,"USA: San Francisco, CA"
MT258380,2020-03-30T00:00:00Z,"USA: San Francisco, CA"
MT258381,2020-03-30T00:00:00Z,"USA: San Francisco, CA"
MT258382,2020-03-30T00:00:00Z,"USA: San Francisco, CA"
MT258383,2020-03-30T00:00:00Z,"USA: San Francisco, CA"
MT446355,2020-05-08T00:00:00Z,"USA: Slidell, LA"
MT152824,2020-03-05T00:00:00Z,"USA: Snohomish County, WA"
MT446353,2020-05-08T00:00:00Z,"USA: THIBODAUX,LA"
MT304489,2020-04-07T00:00:00Z,USA: TX
MT304490,2020-04-07T00:00:00Z,USA: TX
MT304491,2020-04-07T00:00:00Z,USA: TX
MT106054,2020-02-24T00:00:00Z,USA: TX
MT334522,2020-04-14T00:00:00Z,USA: UT
MT334523,2020-04-14T00:00:00Z,USA: UT
MT334524,2020-04-14T00:00:00Z,USA: UT
MT334525,2020-04-14T00:00:00Z,USA: UT
MT334526,2020-04-14T00:00:00Z,USA: UT
MT334527,2020-04-14T00:00:00Z,USA: UT
MT334528,2020-04-14T00:00:00Z,USA: UT
MT334529,2020-04-14T00:00:00Z,USA: UT
MT334530,2020-04-14T00:00:00Z,USA: UT
MT334531,2020-04-14T00:00:00Z,USA: UT
MT334532,2020-04-14T00:00:00Z,USA: UT
MT334533,2020-04-14T00:00:00Z,USA: UT
MT334534,2020-04-14T00:00:00Z,USA: UT
MT334535,2020-04-14T00:00:00Z,USA: UT
MT334536,2020-04-14T00:00:00Z,USA: UT
MT334537,2020-04-14T00:00:00Z,USA: UT
MT334538,2020-04-14T00:00:00Z,USA: UT
MT334539,2020-04-14T00:00:00Z,USA: UT
MT334540,2020-04-14T00:00:00Z,USA: UT
MT334541,2020-04-14T00:00:00Z,USA: UT
MT334542,2020-04-14T00:00:00Z,USA: UT
MT334543,2020-04-14T00:00:00Z,USA: UT
MT334544,2020-04-14T00:00:00Z,USA: UT
MT334545,2020-04-14T00:00:00Z,USA: UT
MT334546,2020-04-14T00:00:00Z,USA: UT
MT334547,2020-04-14T00:00:00Z,USA: UT
MT334548,2020-04-14T00:00:00Z,USA: UT
MT334549,2020-04-14T00:00:00Z,USA: UT
MT334550,2020-04-14T00:00:00Z,USA: UT
MT334551,2020-04-14T00:00:00Z,USA: UT
MT334552,2020-04-14T00:00:00Z,USA: UT
MT334553,2020-04-14T00:00:00Z,USA: UT
MT334554,2020-04-14T00:00:00Z,USA: UT
MT334555,2020-04-14T00:00:00Z,USA: UT
MT334556,2020-04-14T00:00:00Z,USA: UT
MT334557,2020-04-14T00:00:00Z,USA: UT
MT334558,2020-04-14T00:00:00Z,USA: UT
MT334559,2020-04-14T00:00:00Z,USA: UT
MT334560,2020-04-14T00:00:00Z,USA: UT
MT334561,2020-04-14T00:00:00Z,USA: UT
MT334562,2020-04-14T00:00:00Z,USA: UT
MT334563,2020-04-14T00:00:00Z,USA: UT
MT334564,2020-04-14T00:00:00Z,USA: UT
MT334565,2020-04-14T00:00:00Z,USA: UT
MT334566,2020-04-14T00:00:00Z,USA: UT
MT334567,2020-04-14T00:00:00Z,USA: UT
MT334568,2020-04-14T00:00:00Z,USA: UT
MT334569,2020-04-14T00:00:00Z,USA: UT
MT334570,2020-04-14T00:00:00Z,USA: UT
MT334571,2020-04-14T00:00:00Z,USA: UT
MT334572,2020-04-14T00:00:00Z,USA: UT
MT334573,2020-04-14T00:00:00Z,USA: UT
MT325609,2020-04-13T00:00:00Z,USA: UT
MT325610,2020-04-13T00:00:00Z,USA: UT
MT450873,2020-05-11T00:00:00Z,USA: VA
MT450874,2020-05-11T00:00:00Z,USA: VA
MT450875,2020-05-11T00:00:00Z,USA: VA
MT450876,2020-05-11T00:00:00Z,USA: VA
MT450877,2020-05-11T00:00:00Z,USA: VA
MT450878,2020-05-11T00:00:00Z,USA: VA
MT450879,2020-05-11T00:00:00Z,USA: VA
MT450880,2020-05-11T00:00:00Z,USA: VA
MT450881,2020-05-11T00:00:00Z,USA: VA
MT450882,2020-05-11T00:00:00Z,USA: VA
MT450883,2020-05-11T00:00:00Z,USA: VA
MT450884,2020-05-11T00:00:00Z,USA: VA
MT450885,2020-05-11T00:00:00Z,USA: VA
MT450886,2020-05-11T00:00:00Z,USA: VA
MT450887,2020-05-11T00:00:00Z,USA: VA
MT450888,2020-05-11T00:00:00Z,USA: VA
MT450889,2020-05-11T00:00:00Z,USA: VA
MT450890,2020-05-11T00:00:00Z,USA: VA
MT450891,2020-05-11T00:00:00Z,USA: VA
MT450892,2020-05-11T00:00:00Z,USA: VA
MT450893,2020-05-11T00:00:00Z,USA: VA
MT450894,2020-05-11T00:00:00Z,USA: VA
MT450895,2020-05-11T00:00:00Z,USA: VA
MT450896,2020-05-11T00:00:00Z,USA: VA
MT450897,2020-05-11T00:00:00Z,USA: VA
MT450898,2020-05-11T00:00:00Z,USA: VA
MT450899,2020-05-11T00:00:00Z,USA: VA
MT450900,2020-05-11T00:00:00Z,USA: VA
MT450901,2020-05-11T00:00:00Z,USA: VA
MT450902,2020-05-11T00:00:00Z,USA: VA
MT450903,2020-05-11T00:00:00Z,USA: VA
MT450904,2020-05-11T00:00:00Z,USA: VA
MT450905,2020-05-11T00:00:00Z,USA: VA
MT450906,2020-05-11T00:00:00Z,USA: VA
MT450907,2020-05-11T00:00:00Z,USA: VA
MT450908,2020-05-11T00:00:00Z,USA: VA
MT450909,2020-05-11T00:00:00Z,USA: VA
MT450910,2020-05-11T00:00:00Z,USA: VA
MT450911,2020-05-11T00:00:00Z,USA: VA
MT450912,2020-05-11T00:00:00Z,USA: VA
MT450913,2020-05-11T00:00:00Z,USA: VA
MT450914,2020-05-11T00:00:00Z,USA: VA
MT450915,2020-05-11T00:00:00Z,USA: VA
MT450916,2020-05-11T00:00:00Z,USA: VA
MT450917,2020-05-11T00:00:00Z,USA: VA
MT450918,2020-05-11T00:00:00Z,USA: VA
MT418880,2020-05-01T00:00:00Z,USA: VA
MT418881,2020-05-01T00:00:00Z,USA: VA
MT418882,2020-05-01T00:00:00Z,USA: VA
MT418883,2020-05-01T00:00:00Z,USA: VA
MT418884,2020-05-01T00:00:00Z,USA: VA
MT418885,2020-05-01T00:00:00Z,USA: VA
MT418886,2020-05-01T00:00:00Z,USA: VA
MT418887,2020-05-01T00:00:00Z,USA: VA
MT418888,2020-05-01T00:00:00Z,USA: VA
MT418889,2020-05-01T00:00:00Z,USA: VA
MT418890,2020-05-01T00:00:00Z,USA: VA
MT418891,2020-05-01T00:00:00Z,USA: VA
MT418892,2020-05-01T00:00:00Z,USA: VA
MT418893,2020-05-01T00:00:00Z,USA: VA
MT418894,2020-05-01T00:00:00Z,USA: VA
MT415894,2020-04-30T00:00:00Z,USA: VA
MT415895,2020-04-30T00:00:00Z,USA: VA
MT415896,2020-04-30T00:00:00Z,USA: VA
MT415897,2020-04-30T00:00:00Z,USA: VA
MT415898,2020-04-30T00:00:00Z,USA: VA
MT415899,2020-04-30T00:00:00Z,USA: VA
MT415900,2020-04-30T00:00:00Z,USA: VA
MT415901,2020-04-30T00:00:00Z,USA: VA
MT415902,2020-04-30T00:00:00Z,USA: VA
MT415903,2020-04-30T00:00:00Z,USA: VA
MT415904,2020-04-30T00:00:00Z,USA: VA
MT415905,2020-04-30T00:00:00Z,USA: VA
MT415906,2020-04-30T00:00:00Z,USA: VA
MT415907,2020-04-30T00:00:00Z,USA: VA
MT415908,2020-04-30T00:00:00Z,USA: VA
MT415909,2020-04-30T00:00:00Z,USA: VA
MT415910,2020-04-30T00:00:00Z,USA: VA
MT415911,2020-04-30T00:00:00Z,USA: VA
MT415912,2020-04-30T00:00:00Z,USA: VA
MT339043,2020-04-24T00:00:00Z,USA: VA
MT350236,2020-04-17T00:00:00Z,USA: VA
MT350237,2020-04-17T00:00:00Z,USA: VA
MT350238,2020-04-17T00:00:00Z,USA: VA
MT350239,2020-04-17T00:00:00Z,USA: VA
MT350240,2020-04-17T00:00:00Z,USA: VA
MT350241,2020-04-17T00:00:00Z,USA: VA
MT350242,2020-04-17T00:00:00Z,USA: VA
MT350243,2020-04-17T00:00:00Z,USA: VA
MT350244,2020-04-17T00:00:00Z,USA: VA
MT350245,2020-04-17T00:00:00Z,USA: VA
MT350246,2020-04-17T00:00:00Z,USA: VA
MT350247,2020-04-17T00:00:00Z,USA: VA
MT350248,2020-04-17T00:00:00Z,USA: VA
MT350249,2020-04-17T00:00:00Z,USA: VA
MT350250,2020-04-17T00:00:00Z,USA: VA
MT350251,2020-04-17T00:00:00Z,USA: VA
MT350252,2020-04-17T00:00:00Z,USA: VA
MT350253,2020-04-17T00:00:00Z,USA: VA
MT350254,2020-04-17T00:00:00Z,USA: VA
MT350255,2020-04-17T00:00:00Z,USA: VA
MT350256,2020-04-17T00:00:00Z,USA: VA
MT350257,2020-04-17T00:00:00Z,USA: VA
MT325611,2020-04-13T00:00:00Z,USA: VA
MT325612,2020-04-13T00:00:00Z,USA: VA
MT325613,2020-04-13T00:00:00Z,USA: VA
MT325614,2020-04-13T00:00:00Z,USA: VA
MT325628,2020-04-13T00:00:00Z,USA: VA
MT322394,2020-04-11T00:00:00Z,USA: VA
MT322395,2020-04-11T00:00:00Z,USA: VA
MT322396,2020-04-11T00:00:00Z,USA: VA
MT322397,2020-04-11T00:00:00Z,USA: VA
MT322398,2020-04-11T00:00:00Z,USA: VA
MT322399,2020-04-11T00:00:00Z,USA: VA
MT322400,2020-04-11T00:00:00Z,USA: VA
MT322401,2020-04-11T00:00:00Z,USA: VA
MT322402,2020-04-11T00:00:00Z,USA: VA
MT322403,2020-04-11T00:00:00Z,USA: VA
MT322404,2020-04-11T00:00:00Z,USA: VA
MT322405,2020-04-11T00:00:00Z,USA: VA
MT322406,2020-04-11T00:00:00Z,USA: VA
MT322407,2020-04-11T00:00:00Z,USA: VA
MT322408,2020-04-11T00:00:00Z,USA: VA
MT322409,2020-04-11T00:00:00Z,USA: VA
MT322410,2020-04-11T00:00:00Z,USA: VA
MT322411,2020-04-11T00:00:00Z,USA: VA
MT322412,2020-04-11T00:00:00Z,USA: VA
MT322413,2020-04-11T00:00:00Z,USA: VA
MT322414,2020-04-11T00:00:00Z,USA: VA
MT322415,2020-04-11T00:00:00Z,USA: VA
MT322416,2020-04-11T00:00:00Z,USA: VA
MT322417,2020-04-11T00:00:00Z,USA: VA
MT322418,2020-04-11T00:00:00Z,USA: VA
MT322419,2020-04-11T00:00:00Z,USA: VA
MT322420,2020-04-11T00:00:00Z,USA: VA
MT322421,2020-04-11T00:00:00Z,USA: VA
MT322422,2020-04-11T00:00:00Z,USA: VA
MT322423,2020-04-11T00:00:00Z,USA: VA
MT322424,2020-04-11T00:00:00Z,USA: VA
MT472623,2020-05-15T00:00:00Z,USA: VT
MT461604,2020-05-13T00:00:00Z,USA: WA
MT461605,2020-05-13T00:00:00Z,USA: WA
MT461606,2020-05-13T00:00:00Z,USA: WA
MT461607,2020-05-13T00:00:00Z,USA: WA
MT461608,2020-05-13T00:00:00Z,USA: WA
MT461609,2020-05-13T00:00:00Z,USA: WA
MT461610,2020-05-13T00:00:00Z,USA: WA
MT461611,2020-05-13T00:00:00Z,USA: WA
MT461612,2020-05-13T00:00:00Z,USA: WA
MT461613,2020-05-13T00:00:00Z,USA: WA
MT461614,2020-05-13T00:00:00Z,USA: WA
MT461615,2020-05-13T00:00:00Z,USA: WA
MT461616,2020-05-13T00:00:00Z,USA: WA
MT461617,2020-05-13T00:00:00Z,USA: WA
MT461620,2020-05-13T00:00:00Z,USA: WA
